,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,y
207,1.73296845,5.25946808,-9.91044426,3.56826997,8.43594837,4.95946789,-4.43097115,-2.07604837,-0.53734207,-2.52044702,0.3419416,2.51599026,1.50505972,-0.93001169,-0.52044868,2.88378811,2.45726514,-0.56509793,-0.21132854,-0.80946624,1.62593758,-1.31993437,1.89372909,1.60627842,1.8956219,-3.95691943,1.55558574,1.04445243,-1.8501997,0.56641686,1.07573831,-2.02921939,-2.06164217,-1.1088357,-0.87334037,2.18622041,1.13422871,0.92317569,-0.69846165,0.41109401,-2.70968723,0.75810027,-0.04855154,-3.14877343,-0.96795285,-0.27277696,-0.28322071,-0.65590835,0.26809379,-0.76420426,0.18966307,-2.04349422,-0.35298729,1.07275701,2.32051134,2.28545523,-0.02210021,1.46561944,-0.49234372,0.48596108,1.48631048,0.16127008,-1.20529079,-0.16898865,2
1827,6.31442881,-4.17544842,-2.63061428,2.89228463,5.24762869,0.50367087,-4.95614624,-2.23343682,-5.80562353,-0.28238088,2.18918157,-0.90702558,0.07709324,1.75020611,5.29074669,-1.91949773,4.05124283,3.59328341,-3.52364087,0.2067771,1.1315769,-6.20948887,-2.36645532,-0.64207792,2.92493248,1.69872856,1.50142765,-0.88086152,-0.06839418,2.09215164,-0.59569085,-1.44085133,1.53272498,0.20219558,-1.95796251,-0.216427,1.30076957,1.71851242,-1.56835806,0.88365066,-0.2741316,0.41288978,0.40331256,-1.69704413,-0.39528489,1.54782569,1.75537097,-0.36621833,1.12506771,0.71221578,2.13292098,-1.89852738,1.51375079,0.30033457,-0.26445585,-1.33983994,-1.40363598,0.38127959,-0.76951027,-0.84451479,-0.05509512,0.36299652,0.29391861,-0.96818769,10
1055,-8.77285957,-3.86785793,3.4730835,1.93677974,8.26536083,-4.55267048,4.45666027,3.0246377,-4.92409754,-3.35537863,3.67696524,5.48113251,2.99544835,-0.37507924,-2.4795475,1.63669825,-0.25877273,-2.32425833,-1.73423266,1.97834635,1.00196338,1.80790281,6.36453104,1.2339325,-3.83450365,-3.41064167,2.7671299,-0.37597299,-0.86694765,-0.65278053,-1.50368869,1.20776892,-1.04499507,0.14201206,0.30699873,0.62800455,2.08502126,2.5946188,1.11674595,-1.12819004,1.06547284,3.79090834,1.2178129,-0.53576815,-2.6354599,-0.5888477,1.28822339,-1.67896533,4.13500929,0.59552348,-0.38917673,0.24015361,0.1663456,0.85883874,-0.05405515,-0.16958547,-0.70543218,0.10930873,-0.31270519,-1.8209753,-0.5701676,-0.17744628,0.49475861,-0.66050422,6
655,1.71071231,0.36538768,-2.46339846,14.36370564,4.53190136,-1.00218272,-0.39280891,-4.68648148,-0.57807255,4.41636992,4.55945539,2.48191452,2.8030324,0.86094069,-0.17382288,1.49225247,-0.02453744,0.24196887,-4.52915192,2.53728342,1.7276547,-0.81328088,-0.74138618,-1.48931324,-2.43377781,-0.85956049,-0.41715968,1.6209445,0.22410774,2.35609818,-2.02927065,-1.16724157,0.6697101,-1.28001213,0.50748944,-1.76816094,2.2675879,0.92108488,-0.24780142,-0.35138229,-1.36142814,0.42951551,-1.7140969,-2.35912895,-0.02292907,-1.16162872,1.83484805,0.68671727,0.40509737,-2.5274744,2.88287044,-2.43348289,0.54619145,1.03570557,0.38122475,-0.58806843,-0.97311139,0.96900332,-0.14536506,-1.33093488,0.69578242,-1.30216432,-0.02243215,1.28512645,4
900,4.2035985,6.06987858,-4.18533325,2.07889318,0.62584758,3.78919268,0.11594534,-6.57916546,7.78549957,-1.03306341,-0.98573375,0.50089407,5.04372454,-3.85584521,-0.51004553,-2.68402338,-4.80549526,-2.30733299,6.85760784,-4.18336391,-0.99701786,4.61760902,-5.46599102,2.99594593,0.66332686,5.16105556,0.5414483,-0.87659776,-0.53221226,-0.58479226,-2.64610338,-0.05231357,3.03279042,1.45253253,0.41011035,-2.54351139,-0.34185433,2.71974063,1.29743171,-0.56397611,-0.90988535,0.35356975,2.47130013,2.05063534,0.13076878,0.30517215,-0.60631102,-0.45918489,-0.02112769,-2.00430775,-1.40297437,0.43081236,-0.26060939,0.81434268,0.97663856,-1.55537558,-0.6955626,-1.06064272,-0.22519523,1.0294863,-3.05647826,-1.27537799,-0.01679873,1.01396179,5
501,4.9549408,-1.01599884,9.1911993,-0.88480771,-0.95138836,1.55987656,-4.78302097,3.44386315,-1.46748734,-6.51843691,-4.25600576,-3.89039063,-2.92353773,-6.33483315,1.9964664,0.30452287,-1.10365033,-0.37105417,-5.14857674,0.71177554,2.40936208,-1.10852385,2.63071632,-1.93349838,-2.02682066,0.87243247,3.43172455,-2.69583941,0.19143105,1.79275978,-2.00401592,2.9072094,0.56564933,-0.13146681,0.42329484,-1.00363505,-0.20741367,-0.99539918,2.09474134,-0.27074394,-1.0398916,0.62329125,-0.49095434,-1.45770323,1.1783216,-1.18014741,-1.80007589,0.29308438,0.06568643,0.39104068,-0.88245881,1.53592372,0.3721664,0.74907154,0.70962566,1.46205425,-0.20704007,-0.88977379,-0.74506491,-0.94016445,1.27264929,-0.91021287,1.56369913,1.33812594,3
1611,-5.93214655,1.82600832,3.51338577,0.07117724,8.35245991,-0.58157766,3.48453379,-3.76137805,-3.08270025,0.84632599,3.57031655,2.82557011,-0.62729037,-5.65320826,0.16885471,-1.96080136,5.25665092,2.14331722,1.14034867,1.06049371,-7.80458689,1.54408312,3.90118361,-0.76872516,2.60937262,-1.66832745,0.95870972,0.91319203,-0.61477423,0.19111967,-0.25446784,0.79125619,-1.90252233,-1.16451097,-3.49894643,0.80391312,-0.56325543,1.16519487,-2.01586533,1.2603178,1.56184721,-0.50862616,1.08345306,-0.72196835,-1.67202699,-3.04087114,-2.47147799,1.17310095,-0.96943384,-0.7828325,2.8970108,-1.57325792,-0.42535496,-0.13450646,0.6376006,1.41962814,-0.53468299,-0.96894848,0.35521841,-1.87826943,0.02418898,-0.70794499,-0.88639569,0.77632135,9
901,-5.54235411,3.88993216,-8.01848793,1.91182733,-2.78332615,6.26835346,0.26028395,1.18612432,4.41480446,-8.68593407,-0.45604348,4.34261656,2.66688347,-1.32434559,-0.34284735,-1.94021606,-1.01575446,3.04397893,-2.12803221,5.09945726,-3.96029186,-1.29945874,-0.61215138,2.94884157,-2.33915472,-3.66921401,1.29272318,5.00966454,2.74888182,1.8515023,1.0689106,-2.08656001,-1.09049439,-5.01765251,1.25835764,1.99183166,-3.1626749,1.08656454,-0.29643273,-1.01321745,1.3705585,-2.69193554,-0.95169491,-1.88722527,-0.53253984,-1.20777571,0.58352047,-0.72210264,0.17684653,0.62873328,-2.83059096,0.73454219,-0.18356776,0.54336435,1.18102229,2.0187192,-1.49620676,0.7312808,-0.65272808,1.26670277,-1.00854933,-0.27705115,0.80963171,-0.50939149,5
907,-7.86051655,3.10705471,-9.77462292,-3.22076774,-2.26419115,0.32208514,-0.01837373,0.83172745,4.21161985,-5.16854095,0.0147624,6.14278841,2.84021926,2.70993996,-5.59450817,-1.57532883,-2.45550203,1.01544738,1.15847087,0.16020322,-0.5694778,-1.87361622,0.61549067,-0.08082747,0.29430622,-6.52240372,1.33995664,1.7814374,-0.8962698,3.79573345,0.36099553,-2.50688052,0.04294942,-2.13975573,-0.49305212,3.9876945,-1.91261911,2.12887955,-5.194561,1.21678042,0.02956855,-3.20223069,-2.98932099,0.40342873,-1.02704751,-0.43022355,1.40493536,-1.04376197,1.19555569,1.80707061,0.2309166,-2.54431534,-0.75353765,1.04497814,-0.18132657,1.67621231,1.57399154,-0.44148946,-1.29735136,0.43835711,-1.27854729,0.21987087,-1.15484989,-0.7792024,5
251,1.98454916,7.36295319,-5.99031401,0.26091489,5.81663322,5.58925533,-9.14191246,-0.5442934,-2.82898331,-4.69430876,-1.61980724,4.61367273,0.46646875,-1.06345594,-0.79209185,4.02011681,0.98896885,-1.3931756,0.70809424,0.27547646,-0.4955461,3.31526971,-0.8605864,0.12167215,-0.82507837,-2.13856983,0.91353583,-1.00187159,-0.56216335,0.84981549,0.08493125,1.51852512,-1.73858988,0.06994331,-1.32769489,1.70041394,1.55197883,0.2081871,-1.46075428,-1.34160352,-1.21748006,-0.6749208,0.69616061,-1.19268453,-0.95230353,-1.38419962,-1.66690493,-0.3979497,0.07200176,-0.05107999,0.82027113,-0.86166406,0.72855604,1.02376819,0.683505,-0.10590577,0.26762199,1.41453409,1.19482398,-0.36023563,0.93946403,0.05351377,-1.37038302,0.38730389,2
24,-8.16418934,-9.6503849,2.80519056,0.93322957,1.77754176,0.44236547,-7.72674561,-0.39405692,0.26154661,-4.56784678,-3.69167566,-0.04140091,2.5752213,-3.74276423,-3.44930029,-2.71615314,1.20162797,2.20227575,2.28613138,2.72815037,-2.11353612,0.68215859,0.51745403,1.47914696,-1.59790909,0.32307944,1.73027122,-0.63412666,-0.7991519,-0.60906684,-1.07639706,1.8966608,-3.28006911,-0.78687209,-0.24027634,1.82267308,-0.01364183,0.16796732,-0.37525547,-0.11624008,-0.62129259,1.64753306,1.9293139,0.33466655,0.89232284,0.13153392,-3.14594436,-0.69143462,-1.54105663,-0.30335993,0.14972433,-0.6004703,0.0746212,2.14600515,0.87465286,1.99966693,0.4317019,0.60528249,-0.2929714,0.41185331,-0.2120599,1.06250572,-0.26124346,-0.0344756,1
1170,0.64057958,-2.29025674,1.11221719,-3.14680123,3.05938196,-0.33389127,3.53467679,-5.70236588,-7.32308435,1.29683495,10.51694679,7.3926506,0.2172085,4.76610613,-2.19959545,-1.38182688,1.34220958,1.98995996,0.31154621,6.30584621,-2.48571348,-1.31253672,0.54509586,-4.09089184,-0.57239866,-0.94672126,-1.80635393,-0.32573003,0.10814428,1.55458319,-1.48946226,-1.56227756,1.14077187,-2.48034286,-1.96369243,4.19994593,3.0497992,0.17166805,0.69368422,0.0755381,1.75842261,1.368554,1.284235,-2.8215313,-1.08663738,-0.09002529,0.45923126,1.03118765,0.10098612,0.02652967,-0.1289923,-0.22363585,0.3705101,0.3233006,-0.58097845,-0.37001628,0.2619493,-0.15494771,0.95971376,-0.13616729,0.442222,-0.05377916,0.39603519,0.68097126,6
1177,0.021855,-6.06186676,-3.69088221,-2.53633285,-0.22953486,-0.51239336,-5.19702339,-1.59392667,-4.52395105,6.6858511,4.98902798,8.42444706,2.57405806,5.39673662,-0.180583,0.92640901,4.40935802,1.66129613,-1.94510078,2.9761672,0.26737085,-1.93886113,2.13631105,-0.40211177,-1.77591109,-4.01465368,-1.7160778,1.098315,-0.17737579,1.23728144,-3.48038721,-0.88055646,-3.02481723,2.75455832,1.6106925,-2.00257015,2.13428569,-3.67671752,-0.79428661,-1.96216869,1.05996466,-1.28191245,-0.23560907,2.21200895,-0.28746688,-0.93398154,1.18723226,-1.64569545,-0.82003862,0.4625963,0.19194008,-0.47160578,0.64356112,-0.07190263,-1.20480061,1.6146853,-0.49108648,-0.99953544,0.26605803,0.22533321,0.93334204,-0.13724428,0.42023945,2.16648984,6
802,-9.59715366,4.49760389,-7.38759327,1.25202596,-4.35531664,0.35143435,-0.27886963,0.13135898,7.67234755,-3.4787817,3.02482247,5.84623194,2.77447009,2.23810148,-2.54696465,-0.18856192,-1.58215117,1.92621255,0.79994047,0.168432,-1.83016443,-2.11365342,-1.17275536,1.73322058,-2.22061253,-4.33080149,0.8940419,4.60739183,-0.30936193,2.7737236,0.12860775,-1.70723891,-0.35269427,-5.73560286,0.50685084,3.84409761,-1.34305835,3.86645079,-3.66051865,1.71601772,0.98163152,-3.58377647,-3.67979074,-0.78199685,-1.45183384,0.85397178,-0.02809922,-0.06075239,1.67364216,1.46696365,0.81849426,-1.74003673,1.06406033,0.4968642,0.41427958,2.1262033,0.0816052,0.05954246,-0.22846368,-0.19992274,1.18073559,0.73336273,0.57572103,-1.47755063,5
1983,2.80943251,-7.30715418,1.944628,5.7943759,11.01877785,-1.43881822,-3.86677074,-1.11462212,-3.83899546,-1.03670239,-0.95785403,3.64219642,1.76664042,-0.72326684,2.10374546,-3.81686735,0.57474375,0.88277483,-4.51010132,1.73276758,-1.35685229,-3.2930212,-0.07136169,-2.18390417,-0.34065178,0.03732423,0.17543691,-1.23777139,-2.18606329,2.32071972,-2.1262145,-2.38124156,-0.04494811,-2.77592278,-1.58165765,0.22176109,-0.8460865,1.2361654,-1.1402024,3.9972899,-1.29320824,-0.56670427,0.94870406,-2.59032488,-0.75427306,1.67258191,-0.07951666,-0.58057761,-0.19806196,-1.2419157,0.40715599,0.2680099,1.75084674,-0.60440433,0.053487,-1.07602942,0.17247391,-0.58973628,0.37969178,1.05730569,1.01670396,1.27519703,1.01059353,-0.26450557,10
1044,-1.45020163,-2.01298642,-0.47050041,0.61734664,3.79676294,-2.8081224,-1.27714586,-4.30035019,-10.42640495,-3.3299911,4.83764076,4.59235096,-1.1685915,-4.38804722,-4.34169769,4.2467885,-3.77018881,-3.54144955,0.57504857,3.03155613,0.77454424,0.9404304,0.89579606,-3.14621663,-3.04406643,0.23348725,-0.14594311,2.47565985,1.59875989,-0.25446081,-1.04864585,2.60906219,1.66601753,1.03046513,1.25002325,1.77093637,1.27744675,3.74003005,0.54127204,-2.34725332,1.33046269,-0.21745057,0.93402302,0.13685295,-1.0783211,-1.31014645,0.81068677,-0.95641398,-0.47417769,-0.39168686,-1.12660766,-0.57550406,2.56447792,-1.81876493,-2.78482342,0.13113374,0.41372609,0.81399709,-1.97018218,0.48989165,0.01278801,-0.0768024,1.35828197,-1.45397997,6
886,-9.92965984,-3.05506873,-8.28767586,-0.7581737,-1.65043569,7.42525482,4.00898743,0.77990556,3.36664891,-6.12733269,3.09444547,4.02075386,2.12087512,0.34049895,-3.621696,-3.90577602,3.6174171,3.37324786,-2.81844997,-1.13142538,1.66199207,-0.49443239,0.27262357,3.61056852,-2.06062317,-5.08136415,0.53539008,2.79764414,-0.29979324,2.08601856,2.03429556,-0.80902445,-1.67108393,-3.60257339,-1.48588848,2.94907045,-0.96668458,1.22824967,-1.89912093,3.78378463,0.4825238,2.16279769,-2.42482495,-1.02414083,-1.07006395,1.23065448,1.82222915,-1.70513606,1.04903173,-0.49860957,-0.11200939,-0.62565708,-0.61272883,0.2548008,2.51650453,0.26048672,-0.44230056,-0.62272102,-1.40729368,-0.12413722,0.5763998,0.48586053,1.35874188,-0.95420897,5
1652,-4.7688942,-2.01839232,6.53415489,1.99864984,6.18154764,1.48604989,-6.68264198,-1.96958113,0.68175745,-2.9884119,2.55727983,2.95228481,3.49191737,-1.7305094,-1.96803808,-4.61806679,4.63518238,1.23292923,0.12082818,2.98978519,-6.51891041,-2.08438683,2.1788218,2.56599903,1.36776292,-1.9648639,0.1695298,0.12899363,-2.3108983,-0.01020527,3.01932049,-1.99144161,-2.21907783,0.02079314,-1.02700591,1.77966189,-0.61534083,2.76430297,1.17500472,-0.8323437,1.91641593,-0.30121952,2.11277676,0.15482645,-1.22344363,-1.56375289,-2.66633058,-0.00567102,-0.18738207,0.39457953,0.27224848,0.79859746,-0.24540615,0.70361716,-0.36270231,-0.34879473,-0.72877145,1.19514608,0.08229035,-1.22768748,-1.39948463,0.87059718,-0.74107081,0.76691151,9
1195,8.61913872,0.38421774,-0.04903913,-4.64522409,1.09883559,-1.57705307,-2.79316902,0.22077459,-8.24655342,-1.41786921,5.42482519,4.62546539,2.06084967,-0.19666645,-3.60020161,2.38202906,2.42322659,-1.24136198,-3.66780901,2.57456779,-0.47087812,-0.83068258,-1.69595361,-4.241786,-3.19396687,-3.04346681,-0.34695232,3.23303318,0.45086384,0.33237004,-0.34926331,2.09358072,-0.60354525,0.63209748,-0.31159449,0.26107016,2.2248261,0.41642708,-1.09140384,-0.28636059,-0.63983703,-0.3264305,2.13556457,-0.48931342,-0.78670776,1.11565852,-0.80976641,-3.47385335,1.27982736,-0.72192931,-1.13525248,-0.30197066,-0.50303006,-1.31477642,-1.7248528,-0.01440918,-0.32315946,0.92910415,-0.342053,-1.04602337,1.53296995,0.31481314,-1.3208698,0.73187351,6
1490,6.34712887,-8.21635151,3.15645885,3.00065422,5.14287233,2.71808338,-0.00286055,-4.48113823,-5.32049227,0.61488998,-5.44025135,2.32725048,3.68751121,-3.55794764,3.22233391,-2.60928965,0.72372007,0.98517001,-0.8710202,2.00670958,2.38695073,-1.54606318,4.23437452,-0.32624149,0.40654731,0.41614336,-0.54296684,-3.62964702,-0.71259499,1.88625777,-3.41200352,0.08926749,2.79995942,-2.06248856,1.50600553,0.5659948,-0.58503819,1.63828933,1.02870488,1.59845281,-0.52016193,0.3213397,0.53808147,-2.37403226,-0.959355,0.93945694,0.54725021,-0.94195247,-0.68154228,-2.16287255,0.59711361,-1.28164959,1.85297728,1.12528396,0.90590966,-0.38612878,0.60829163,0.81823409,0.43626875,-0.55425614,0.08608778,-0.57910311,1.4272126,0.50921941,8
1774,-7.92203951,-4.24999142,-0.40773982,-2.5253849,1.88068855,4.18270779,-2.06853056,-0.70867598,2.0066402,-3.53015327,-8.83572388,0.91202641,-0.68923569,5.38580418,-0.22292233,-2.07981873,-0.0986805,-0.18185389,-1.39825594,-2.97839236,-3.45657253,-0.73983985,-2.96026707,3.0527935,2.36929274,-0.33423811,1.0547868,2.74115205,-1.23850584,2.14515018,-1.4121021,4.38215017,-2.01251054,-1.30426526,-2.74283862,4.17651844,1.67840314,-0.4835543,0.28778875,-3.49303198,-0.92753947,0.34376585,0.88034236,2.00436568,-0.83907151,-0.2762242,1.07018101,-1.33443022,0.48954326,1.22900283,-1.0205394,-1.54409027,-0.55580068,1.82185078,-0.5081448,-1.3108983,-0.34599233,-0.66197705,0.45693594,0.23887813,1.0211401,-0.40000352,-0.23270881,0.74027306,9
1270,-7.73264122,6.56557941,0.09337866,2.1861186,3.20445204,-0.76939273,3.15912104,-4.12700653,9.70440483,-5.47597218,-1.37857342,3.27235556,3.99334931,-3.98757672,-2.02116299,5.05863857,0.35985756,3.8450954,0.21464473,-6.27547359,-2.0731585,2.54410291,-1.00396895,5.53232574,-0.01026481,2.13128424,1.13927865,4.57552099,1.46300125,-3.31043434,1.75214124,2.57271099,-0.56399995,2.73812723,0.15592736,-3.11829329,0.46195292,0.02340782,1.09306395,-1.69298553,0.30734968,2.23134828,1.00176513,1.09957397,0.46591127,0.35899508,-1.19437087,-1.33637357,0.86806887,1.10323393,-0.70277262,2.27023125,-1.61978173,-0.09930348,-1.90911722,0.16137278,0.2540338,-0.95738626,-1.05094826,1.19829524,-1.14902663,0.12161118,-1.69610715,1.58392382,7
1574,13.04714298,-6.28633404,2.02505112,7.30116653,-1.75503278,5.81708241,-0.22971845,-2.52014923,0.11026287,1.11187351,-0.6646986,-3.91102719,3.55982232,-1.71810412,-0.12578773,1.10697532,-2.61141586,1.11805439,-1.2365346,0.12045908,2.35293412,2.54414344,2.46886349,-1.45828307,0.93289757,2.70813584,0.99789762,-0.62181389,-1.21308184,-1.4721278,-4.06740808,1.85648441,1.09885275,0.18689728,1.01090586,-2.58751774,0.2792778,2.50067854,1.1269058,0.91704118,-1.25805032,3.23962402,-1.18584943,0.87268454,-0.37097251,0.49476719,-0.93903244,-0.61821008,0.86936015,0.30785799,1.67997789,0.2812264,0.71182942,0.08727551,0.74745011,-1.82630122,-1.76416922,-0.47551793,-0.29766205,-0.9129163,-0.28919342,0.42546022,-1.34904039,-2.05542636,8
165,-11.75583076,-4.79222488,7.76438141,-2.80284619,3.31728888,2.77075505,-2.54712725,-3.39253211,2.7519753,0.49634874,-2.38478184,1.55864024,0.9125542,2.28940797,0.00203609,-3.68370485,2.60607314,0.30633414,-0.4857446,4.12608862,-4.06689119,2.2288034,1.1510036,5.15408325,1.3114512,0.36572036,3.78819323,-0.52317053,-0.87454462,-1.35521865,0.01117253,1.27342129,-1.30555665,0.87997973,0.5310024,2.35755825,1.37012482,0.92261368,0.13541353,-1.49061489,-1.13327467,0.42243659,2.04825473,0.39326519,-0.66422021,-1.68225324,-0.18510647,-1.23932481,-0.6389612,0.50892293,0.26611087,-0.36690235,-0.82715654,-1.07586122,0.23535669,-0.68559098,-1.2084868,3.16362047,-0.74916136,-0.78632271,1.64569342,1.24530697,0.41807294,1.04476261,1
1450,12.72216225,-2.50126457,4.54191399,5.14563179,-1.68111801,3.75367451,-0.7378974,-4.07304668,-3.04272509,1.36869705,-3.24281645,-2.11665988,1.04700863,-2.17674279,0.62395287,1.73951459,-0.43702066,1.54879451,1.42935634,1.12173009,4.96179247,2.77137542,3.48613429,0.17399144,0.55017698,0.95493287,-1.10644555,-0.49091101,1.24047875,-0.97169214,-2.91982937,-0.79475892,-0.07041326,-0.85282665,-1.91121459,-2.19777036,-0.6153791,2.14054155,-1.1714133,-0.67481637,-2.10001612,1.36699069,-1.07886589,-0.452281,-1.32908618,0.96969914,-0.6198175,0.65700269,0.608859,-0.50475621,1.73153102,0.48141375,2.09243345,0.47536492,-0.14862102,-1.0853281,-0.10753584,-0.22513555,0.77537209,-0.93372697,-1.43841302,-1.26780963,0.68224072,-1.36958635,8
388,5.38637495,6.07546902,-5.82142782,9.39708424,6.26772118,5.67656898,-2.82093048,-0.20297027,0.68924809,-3.33321762,-2.9384594,0.33530235,2.60997057,0.98449349,-2.14767551,5.99167633,-5.29212332,3.3940661,1.5004164,-1.97267473,1.51844811,2.56224155,1.46581137,1.91727066,-0.04151362,-2.2944057,1.4985075,-0.16807294,-0.16268158,0.23723519,-0.50554264,-0.86833644,-1.62212455,-1.39774704,1.36264765,-0.9220134,1.40710592,-0.12402385,-0.55960071,0.39418972,-0.71653062,-1.44367921,1.4569329,-1.50404632,-0.98138058,-0.80269599,-0.38035864,1.41910231,1.42669249,1.65862811,1.09867644,0.29652113,-0.36607957,-1.03983569,0.35764158,-1.79300785,-0.3618052,-1.62737668,-0.14956513,1.19294369,-0.57398576,-0.30041379,-0.09859538,0.43942365,2
406,4.36892509,4.68709612,13.07843971,0.7529732,0.13599622,1.51954412,-2.52818584,2.15055799,2.35892081,-2.15731764,-5.95640659,-3.22244048,-1.80590153,-4.14821625,3.59081793,1.80870175,1.03922343,-2.69654059,-1.53632259,0.43352652,1.78253114,-0.38883561,1.54427469,-0.30482745,-3.27698994,0.28190011,3.78515434,-0.91339165,1.65013027,1.92683446,-2.69881058,0.36832666,-1.22289455,0.13918608,-0.11858273,-3.14490867,-0.48368931,-0.76609606,1.61847413,-1.97396851,-1.10051703,-0.2238443,-2.48001146,-3.31948829,-0.42667842,0.05734412,-1.75114727,-0.52724266,0.20928049,0.25650769,-2.34734273,1.4923718,0.7250545,-0.91402411,0.06979388,-0.17302847,0.06543183,-0.94046497,1.20499945,-0.08087158,0.41988802,-0.88020897,0.0065946,-0.41262862,3
1124,1.8094734,-3.24852133,-3.55364513,-3.38457227,8.30240059,-4.24057198,-0.87949371,-5.35511589,-2.3424778,-6.34197044,1.56712544,-0.91134572,3.21540189,0.08767179,-2.77890253,1.82459044,2.22136855,-3.92592072,2.55492949,1.12455726,-1.36529112,-1.2364881,4.48954535,-0.2744844,-2.59484005,-2.3820107,-1.16904044,-0.46314824,-0.55972242,-2.65937233,-0.08448184,0.14994836,3.0062263,-3.56271458,-5.48401928,-0.94836533,0.25754809,1.4453795,-1.14134824,1.0901581,-1.29278088,1.8692975,0.32725069,-1.34769845,0.45667672,1.1058563,0.21445794,-2.90066266,1.69266081,-0.43825603,-0.30687588,0.44555545,0.55327642,-0.06337643,-0.23112077,1.63851547,-0.61777878,-0.97305596,-0.61189348,-0.61352432,-0.64709806,-0.97802401,1.04142272,0.54665983,6
389,-1.88204038,4.19015455,-7.41146708,7.10251808,9.13981533,2.07852626,1.38360429,0.54710501,-7.18542624,-0.47433764,0.73899269,3.73978615,0.95567036,0.08221473,0.432832,3.37841725,2.66208529,1.07444286,-1.43570328,-1.66678834,0.83981562,0.01508129,0.78130281,-2.33288813,3.16555357,-3.603374,0.51185113,1.28973103,0.30927038,1.05915713,-0.55264986,2.60151815,0.18974258,-0.75086039,3.23344207,5.27202415,0.20294118,0.75425023,-1.40541446,0.75495958,-0.96917188,-0.15017284,-3.0277245,-1.54239452,-0.85853469,0.99965596,1.49095082,-2.31715465,0.87785929,-0.90030622,-0.17986481,0.00975186,-1.26795411,0.06082439,-0.22960216,0.8597151,0.42242908,-0.49112481,-0.06537223,-0.57117003,1.63722551,-0.96730703,1.8053118,0.08937742,2
1252,-14.36381626,-0.70006609,-0.52269214,-2.96377683,2.5249238,-0.30271959,3.98765159,0.37388575,-0.2233305,-6.24594212,4.05202579,-4.69268322,-3.0484457,-1.62499559,-3.61050892,0.57353592,3.87154412,-0.19346493,3.0371263,0.68711686,-5.00848866,-1.74935031,0.1884599,1.45151854,0.10093004,0.07597613,1.4018091,0.19386232,1.27858496,1.65055192,-1.16829002,1.22043586,-0.75758421,-0.85093695,1.81183743,-0.23857895,-2.38251948,3.1347425,-2.10976267,0.92266405,0.23977876,-0.67924732,0.08500589,1.16897476,0.826159,-0.21051921,0.42483765,0.06427026,-1.95525503,0.29899478,-1.29022932,-0.25291538,-0.46900296,0.12837088,-0.78640729,0.29727173,0.58913016,-1.49372303,-0.08451474,2.41457844,-0.52140749,-0.20544752,0.16092521,0.94104648,7
